superfamily,n_domains,avg_disorder_propensity,avg_charge_fraction,avg_hydrophobic_fraction,avg_proline_fraction,avg_complexity
a.140.4,1,1.9375,0.35185185185185186,0.3333333333333333,0.018518518518518517,0.9041545832484059
g.60.1,1,1.9375,0.24074074074074073,0.2037037037037037,0.07407407407407407,0.9178798896546225
a.38.2,1,1.9375,0.38333333333333336,0.3333333333333333,0.0,0.8540853908427327
a.5.7,3,1.9342047930283224,0.2515151515151515,0.4362054612054613,0.052369852369852365,0.9014630342717407
a.2.9,1,1.9285714285714286,0.2391304347826087,0.43478260869565216,0.021739130434782608,0.8261789467204472
a.2.2,3,1.9180035650623886,0.3544877780171898,0.37953506188800307,0.021920563097033687,0.8412460777694865
d.50.5,1,1.9166666666666667,0.2619047619047619,0.40476190476190477,0.03571428571428571,0.906603007263834
d.55.1,2,1.9085526315789474,0.30242424242424243,0.41848484848484846,0.03696969696969697,0.9067126980734176
a.159.2,6,1.9080877699298753,0.41711223630866495,0.3444366067133924,0.027999059472273758,0.8837266106847476
a.2.1,3,1.9075962018990504,0.3971264740884994,0.37506653683868874,0.021205236395109812,0.8743107226347459
d.58.13,1,1.90625,0.2692307692307692,0.4326923076923077,0.10576923076923077,0.846827221323312
a.187.1,1,1.90625,0.3431372549019608,0.35294117647058826,0.09803921568627451,0.8899952209869452
b.55.2,1,1.9047619047619047,0.33783783783783783,0.3783783783783784,0.013513513513513514,0.8709446137718158
d.52.1,2,1.9008333333333334,0.23413461538461539,0.4115384615384615,0.037980769230769235,0.8881322893388978
b.120.1,1,1.894736842105263,0.29,0.4,0.015,0.9252484042888248
f.4.5,1,1.8941176470588235,0.18394648829431437,0.3779264214046823,0.010033444816053512,0.8989023849680329
a.9.1,2,1.8928571428571428,0.2944444444444444,0.4263888888888889,0.061111111111111116,0.8241134348129278
a.2.5,2,1.8927231807951987,0.27826575785257535,0.40780690042864165,0.007518796992481203,0.8592454138356947
b.148.1,2,1.8899787910922587,0.22134387351778656,0.3116412572934312,0.08606248823640128,0.925689971892573
a.60.10,1,1.8888888888888888,0.3902439024390244,0.4146341463414634,0.0,0.8586521551045394
a.137.13,1,1.8888888888888888,0.5081967213114754,0.36065573770491804,0.06557377049180328,0.7606483582390092
a.47.4,1,1.8867924528301887,0.3333333333333333,0.4,0.03333333333333333,0.8993425174336668
g.5.1,2,1.884313725490196,0.3005518328734726,0.22960189199842335,0.04552621206148995,0.8749565133560908
g.25.1,1,1.8823529411764706,0.38181818181818183,0.12727272727272726,0.07272727272727272,0.8584610503186227
d.184.1,5,1.8814411764705885,0.233883527655183,0.38450876095118897,0.04180713830885097,0.8860958835052894
a.181.1,1,1.88,0.2978723404255319,0.4148936170212766,0.031914893617021274,0.9255886196499177
a.8.7,1,1.8679245283018868,0.22994652406417113,0.3689839572192513,0.0213903743315508,0.8960598849220599
g.2.1,1,1.8666666666666667,0.25,0.3333333333333333,0.0,0.9064198117952896
d.10.1,6,1.860037131413943,0.31337786753078506,0.3509017098111665,0.06622736664185357,0.9036687257739855
a.7.5,2,1.853125,0.4340376927470017,0.36088901580049493,0.01951265943270512,0.8536247109575812
d.378.1,1,1.85,0.2923076923076923,0.3384615384615385,0.03076923076923077,0.9207678033567042
a.37.1,2,1.8499999999999999,0.3653592617007251,0.3004284772577456,0.006756756756756757,0.8672906295929532
a.7.4,1,1.8444444444444446,0.2229299363057325,0.4267515923566879,0.012738853503184714,0.892418969764428
a.60.11,1,1.8421052631578947,0.4,0.3384615384615385,0.0,0.9020147768638337
a.164.1,1,1.84,0.27710843373493976,0.37349397590361444,0.024096385542168676,0.8561046879331631
a.13.1,2,1.8374384236453203,0.4051146384479718,0.3641975308641975,0.01710758377425044,0.866047340588263
a.118.23,1,1.8372093023255813,0.40298507462686567,0.34328358208955223,0.029850746268656716,0.8932865880992966
d.41.4,3,1.830682219865677,0.2931700063483367,0.40073908072924214,0.03670818110057153,0.9334501222919345
a.24.22,1,1.8235294117647058,0.28205128205128205,0.39316239316239315,0.05982905982905983,0.9470582186651175
a.24.17,2,1.8196078431372549,0.22794117647058823,0.505718954248366,0.05201525054466231,0.8592696368146502
g.54.1,2,1.8106060606060606,0.25709887102292167,0.19628806021211087,0.05148819705781731,0.8966935282065215
a.36.1,4,1.806246156999385,0.30981226499473463,0.3939745914568065,0.02651432775273269,0.894231924724421
a.8.10,1,1.8,0.3146067415730337,0.4157303370786517,0.011235955056179775,0.8828826507591186
d.371.1,1,1.794871794871795,0.3,0.4,0.007692307692307693,0.8761115208448845
a.39.4,1,1.7916666666666667,0.25925925925925924,0.4074074074074074,0.06172839506172839,0.8965225721829229
a.5.8,1,1.7916666666666667,0.3466666666666667,0.37333333333333335,0.06666666666666667,0.8912980845509162
a.136.1,2,1.7883995703544575,0.2800366695427092,0.42854831751509925,0.043518119068162206,0.9191665020881062
a.151.1,1,1.7878787878787878,0.4215686274509804,0.39215686274509803,0.029411764705882353,0.8502878791957599
a.144.1,5,1.7832432432432435,0.22227283038591966,0.42974751503846964,0.06124808957297316,0.8815421521607639
a.168.1,2,1.781748670212766,0.21800065876152835,0.4095520421607378,0.05778985507246377,0.9167711904633391
c.151.1,3,1.7815126050420167,0.25334475415031815,0.4656406300075843,0.03557919638890782,0.8444600552184908
b.3.8,2,1.7786547700754975,0.3463455149501661,0.32973421926910296,0.05592469545957918,0.9122053170338367
d.58.39,1,1.7777777777777777,0.35664335664335667,0.4195804195804196,0.0,0.8824832413756397
b.9.1,1,1.7777777777777777,0.18518518518518517,0.20987654320987653,0.1111111111111111,0.8595519056906701
a.24.9,12,1.7739271940194394,0.26957510696724984,0.4148873316224542,0.03552689080472101,0.9128294663513764
c.1.3,3,1.7706128061436281,0.27232137026540226,0.44536290452909527,0.04144521448918936,0.8940781008763264
g.96.1,2,1.7692307692307692,0.3412653975363942,0.36758118701007836,0.02379619260918253,0.8580164265914936
a.24.12,1,1.7692307692307692,0.2981366459627329,0.37888198757763975,0.0,0.8282337870069039
a.144.2,1,1.7692307692307692,0.3418803418803419,0.4188034188034188,0.017094017094017096,0.8953581734049908
a.2.6,2,1.7678571428571428,0.29334038054968287,0.39640591966173366,0.011627906976744186,0.8306978797578065
g.95.1,1,1.7647058823529411,0.34,0.24,0.04,0.8401973148069111
d.384.1,1,1.7619047619047619,0.2318840579710145,0.28502415458937197,0.08695652173913043,0.9400564503440463
a.7.14,3,1.761764416936831,0.3233945445355402,0.38180862182699804,0.026017973562243526,0.8937750554646343
d.336.1,1,1.7551020408163265,0.30625,0.4,0.0375,0.9572527914592651
d.50.2,2,1.752857142857143,0.3038461538461539,0.3555631868131868,0.03523351648351648,0.9232999835986302
f.46.1,2,1.7502228561240862,0.22385257900628608,0.4230775854645656,0.04150520967880823,0.9113713432230772
d.129.5,1,1.75,0.32051282051282054,0.4230769230769231,0.0641025641025641,0.8239670769263918
a.24.27,1,1.75,0.4756756756756757,0.3081081081081081,0.005405405405405406,0.8292686946708974
a.165.1,1,1.75,0.3939393939393939,0.30303030303030304,0.04040404040404041,0.8956342023806516
d.230.8,1,1.75,0.25,0.23076923076923078,0.038461538461538464,0.9007406310728472
a.60.5,1,1.75,0.32954545454545453,0.42045454545454547,0.022727272727272728,0.8949799550718917
d.99.1,2,1.7477678571428572,0.26449614215571665,0.43307224690203416,0.021451952303016133,0.8590898572028993
b.34.3,4,1.7472527472527473,0.3826763267025206,0.3110788704939631,0.04634988066696905,0.8514302870181094
d.258.1,3,1.7471540962352547,0.23856306148224374,0.39726528034705577,0.04469334221593038,0.931446630290834
a.138.1,22,1.7466250965091914,0.24873588338733593,0.30299759210612814,0.056420734267755,0.9325697230520241
d.48.1,2,1.7391304347826086,0.3444915254237288,0.4286723163841808,0.016807909604519774,0.8656519386338322
a.137.2,1,1.7391304347826086,0.3333333333333333,0.2898550724637681,0.07246376811594203,0.913790656181539
a.7.13,1,1.7391304347826086,0.2647058823529412,0.4264705882352941,0.058823529411764705,0.842838665655865
g.41.16,2,1.7388663967611335,0.3458333333333333,0.31212121212121213,0.07670454545454546,0.8921540352174179
d.201.1,4,1.7348276556375997,0.38484651943136516,0.367299707249798,0.04736351191659721,0.8889206208946341
g.35.1,6,1.7328751803751803,0.20186480234990498,0.36381198472110055,0.06398262606853446,0.9047503115660186
a.176.1,1,1.7321428571428572,0.2138728323699422,0.4277456647398844,0.03468208092485549,0.928009957428186
a.140.3,3,1.7319688109161795,0.2988815616661828,0.3738680823413933,0.028209807418467365,0.8653919045526174
d.355.1,1,1.7307692307692308,0.3974358974358974,0.3717948717948718,0.05128205128205128,0.8918228137791067
a.24.11,3,1.7307295854206608,0.19187396351575456,0.4031923714759536,0.02690713101160862,0.9007991707007429
a.3.1,44,1.729949593825895,0.23903510235586395,0.3834498558554042,0.05424633385317366,0.9191273320737756
a.47.2,5,1.7298406098406098,0.3478446676004568,0.34426834346760354,0.025375111780494942,0.9096197678903343
a.48.5,1,1.7297297297297298,0.29508196721311475,0.45081967213114754,0.02459016393442623,0.9056373110751756
a.137.3,2,1.7291666666666665,0.3858359133126935,0.381062951496388,0.06449948400412797,0.8789211350486228
a.161.1,1,1.7272727272727273,0.2571428571428571,0.38571428571428573,0.04285714285714286,0.9205695355922973
a.294.1,1,1.7254901960784315,0.3117283950617284,0.4351851851851852,0.037037037037037035,0.9127493002867676
d.79.9,2,1.7200854700854702,0.23784813655937298,0.45191920443632083,0.058381610334892656,0.9220809661199378
d.222.1,3,1.7160894660894659,0.30558209906035994,0.4036868928173276,0.010949195731804426,0.880485112040892
g.73.1,1,1.7142857142857142,0.22916666666666666,0.22916666666666666,0.125,0.8969035707811785
b.34.19,1,1.7142857142857142,0.2571428571428571,0.34285714285714286,0.05714285714285714,0.9205695355922973
d.53.1,1,1.7142857142857142,0.21782178217821782,0.4752475247524752,0.0297029702970297,0.8912771855640442
a.8.8,1,1.7142857142857142,0.19801980198019803,0.3564356435643564,0.039603960396039604,0.9220678292598904
d.41.3,3,1.713545847188778,0.2621051009400524,0.4343350285097858,0.047680690399137,0.8639918163638639
a.140.5,1,1.7073170731707317,0.25190839694656486,0.366412213740458,0.11450381679389313,0.9383110396427757
a.25.4,2,1.7067448680351904,0.2404483293387847,0.49309178062878894,0.05618215141688989,0.8926808147044873
d.211.2,2,1.7065936337329475,0.28305956528953047,0.3910320225651236,0.035631325701012115,0.9242991268713353
a.47.5,1,1.7045454545454546,0.2923076923076923,0.4076923076923077,0.03076923076923077,0.8473893639497002
d.94.1,4,1.7029283679283678,0.22701520473622586,0.44567728689457276,0.020560612806939427,0.893392573759469
d.212.1,3,1.7009022370535163,0.24358738904193447,0.4031297826752372,0.07551270278543006,0.9064561895592975
d.52.9,2,1.7007407407407407,0.2804878048780488,0.38414634146341464,0.07317073170731707,0.876952636646543
f.5.1,5,1.697669373892852,0.20981681135567326,0.43745878482307976,0.02840448311319904,0.8994120906785428
d.87.2,6,1.6962154650278383,0.2539038167216798,0.4781986587211839,0.02538426156864132,0.8896079332338241
g.41.2,3,1.6952380952380952,0.29775244563020453,0.2885035168566578,0.08714528256124181,0.9032687515878823
c.140.1,4,1.694574411842453,0.24295646482252312,0.43981055355852355,0.06469448677659566,0.9150504814305382
e.73.1,1,1.6904761904761905,0.1928020565552699,0.4524421593830334,0.07197943444730077,0.9138010317806838
c.22.1,4,1.6897204057643087,0.29289439295081815,0.4031694424220362,0.042746292381121286,0.9147621305250431
g.48.1,1,1.6896551724137931,0.2826086956521739,0.34782608695652173,0.05434782608695652,0.9348434776768514
a.4.9,2,1.6875,0.3795842711505362,0.42618826956176353,0.028531709254600822,0.870989276813791
d.58.22,1,1.6851851851851851,0.25949367088607594,0.44936708860759494,0.0379746835443038,0.8741669868990407
a.180.1,1,1.6842105263157894,0.30303030303030304,0.3787878787878788,0.030303030303030304,0.9157221798332508
a.88.1,1,1.6829268292682926,0.24242424242424243,0.44696969696969696,0.022727272727272728,0.9354948705643348
a.4.8,1,1.68,0.3835616438356164,0.3698630136986301,0.0410958904109589,0.8476583067519035
a.131.1,1,1.68,0.24358974358974358,0.47435897435897434,0.04487179487179487,0.9005953733244882
b.1.7,2,1.676984126984127,0.12227307398932113,0.4061022120518688,0.03493516399694889,0.8659204090577688
b.54.1,1,1.673913043478261,0.3237410071942446,0.34532374100719426,0.04316546762589928,0.9521347434801468
b.61.3,2,1.672737955346651,0.294458915462941,0.40385981529718207,0.030369405635803932,0.898545077668793
c.40.1,1,1.671875,0.16666666666666666,0.43434343434343436,0.05555555555555555,0.9389934089104633
a.7.2,2,1.671875,0.24990751017388085,0.4662412134665187,0.009618941916389196,0.9024105099227882
a.235.1,1,1.6703296703296704,0.23161764705882354,0.4117647058823529,0.07720588235294118,0.9272822934518643
a.75.1,2,1.6689793401171755,0.304426145136387,0.4261966031909418,0.0405901526848516,0.9297245011483272
a.223.1,1,1.6666666666666667,0.3621621621621622,0.41621621621621624,0.016216216216216217,0.8816906617948974
d.289.1,3,1.6659943977591036,0.2539359627784856,0.37104280088034286,0.054035870110815086,0.9365104404272119
b.39.1,2,1.6631701631701632,0.29967709885742677,0.39052409339294586,0.043219076005961254,0.8999134874276292
c.1.5,2,1.662411286134672,0.21210320024120255,0.4327001765947366,0.03347977774906319,0.9235527417933338
e.38.1,2,1.662084498291395,0.3194388715701102,0.37783573567085404,0.022238340689527455,0.9367093961016948
a.208.1,3,1.6587301587301588,0.200827893376853,0.43611134292743836,0.02252964930826008,0.918234966890516
c.55.6,2,1.6574754901960784,0.26054257319366103,0.43237980123556274,0.054011102157758076,0.8934613862709202
b.155.1,1,1.6571428571428573,0.297029702970297,0.40594059405940597,0.04950495049504951,0.8579127752262724
a.20.1,5,1.6556923076923078,0.2559273595436814,0.3892698839014864,0.060311123163917665,0.9037367252201939
a.29.9,1,1.6538461538461537,0.28859060402684567,0.4429530201342282,0.03355704697986577,0.9027871617730513
a.55.1,9,1.6537049531508563,0.2799044628597194,0.39440420053686637,0.04205965053117744,0.8936622462926136
c.117.1,4,1.6519354293441513,0.21906782385923199,0.4311843662821836,0.061952931913695476,0.930900710022008
c.134.1,3,1.6503106627779554,0.24371326720812772,0.43560350021436656,0.054810746440702385,0.9166719282114021
g.3.19,1,1.65,0.234375,0.140625,0.0,0.8360891254134745
d.382.1,1,1.65,0.1953125,0.4296875,0.0859375,0.9424252384169571
a.174.1,4,1.6486748545572076,0.2348805474210347,0.42693904325589754,0.03509495001837796,0.8893440212115743
a.48.1,2,1.646839223494276,0.26747737556561085,0.39066742081447964,0.06001131221719457,0.9116511105831249
d.81.4,3,1.6443136808990466,0.3433348602840128,0.42821852203011046,0.03394091766184789,0.8461422229199028
d.242.1,1,1.6428571428571428,0.3026315789473684,0.5,0.039473684210526314,0.8044842363173368
a.298.1,3,1.6427608121588584,0.15974576517206815,0.43352016168660706,0.04186048001844351,0.8694557940263067
c.98.1,2,1.642156862745098,0.24876237623762376,0.49257425742574257,0.049752475247524755,0.8779283556541584
a.153.1,2,1.641025641025641,0.22163120567375888,0.35076832151300236,0.06294326241134751,0.8222511128963029
c.127.1,1,1.6404494382022472,0.32978723404255317,0.45390070921985815,0.05673758865248227,0.9080138806722471
a.64.2,1,1.64,0.22857142857142856,0.5142857142857142,0.014285714285714285,0.8253312584698012
d.230.6,2,1.6370967741935485,0.2629349816849817,0.4275412087912088,0.01591117216117216,0.8966227875793531
a.34.2,1,1.6363636363636365,0.16129032258064516,0.5161290322580645,0.0,0.7319784914431665
b.34.5,16,1.6360730891734598,0.29289423885625065,0.35648034432048215,0.048813617669385155,0.8947058879695861
b.153.1,2,1.6341880341880342,0.22240694185386425,0.4325075014191874,0.07162841618684616,0.9042472689132128
a.293.1,1,1.6333333333333333,0.28865979381443296,0.4742268041237113,0.020618556701030927,0.9303773093982263
e.59.1,1,1.6326530612244898,0.2206896551724138,0.44482758620689655,0.07241379310344828,0.8993702097921321
d.233.1,2,1.6326219512195121,0.2107672587438198,0.35945797472990293,0.062259659403039735,0.9430651223717843
d.357.1,2,1.6321510297482837,0.18129960317460317,0.4725322420634921,0.05915178571428571,0.9128981761124821
b.3.7,1,1.6304347826086956,0.20666666666666667,0.35333333333333333,0.06666666666666667,0.931224148940831
e.75.1,1,1.62987012987013,0.2604166666666667,0.36875,0.035416666666666666,0.9573942678483338
d.57.1,1,1.6296296296296295,0.25925925925925924,0.43209876543209874,0.037037037037037035,0.9275496139583117
d.15.8,1,1.6296296296296295,0.3815789473684211,0.3815789473684211,0.039473684210526314,0.8843057922748924
a.2.19,2,1.6294117647058823,0.2994214079074253,0.33381549341047895,0.01639344262295082,0.8761144756773238
c.1.24,2,1.6293664383561643,0.24154314584936595,0.4519690835480309,0.040736775186535956,0.9062508634449291
d.50.1,18,1.6292560945623882,0.28156256006453523,0.38003391506348666,0.04590162440831149,0.9163247468344361
d.26.1,27,1.6238147127247853,0.2768554179268366,0.3795437516984969,0.050194640216336066,0.9130836153231011
a.71.1,2,1.6208333333333333,0.3402122641509434,0.3960298742138365,0.01985062893081761,0.8965778830577884
a.23.1,1,1.6206896551724137,0.4105263157894737,0.3894736842105263,0.0,0.8585851556688027
a.118.5,1,1.6206896551724137,0.25555555555555554,0.42,0.042222222222222223,0.9451893894443837
a.29.11,1,1.619047619047619,0.2661290322580645,0.4838709677419355,0.024193548387096774,0.8424181409559137
a.283.1,1,1.6176470588235294,0.3137254901960784,0.37254901960784315,0.029411764705882353,0.9012327127027828
a.4.13,8,1.6164697994288955,0.36639966579165983,0.379442420284946,0.03339745857291514,0.8678052988086322
a.24.24,1,1.6153846153846154,0.28695652173913044,0.3739130434782609,0.02608695652173913,0.9281489192036287
d.129.8,1,1.6153846153846154,0.23387096774193547,0.4274193548387097,0.03225806451612903,0.9331538502772313
c.142.1,1,1.6144578313253013,0.2612244897959184,0.3673469387755102,0.04897959183673469,0.9422404954112624
a.7.1,11,1.614335107552488,0.32257849403022126,0.37327686832282564,0.014971258582272079,0.9109942442279472
d.58.33,2,1.6136363636363638,0.24662162162162163,0.42567567567567566,0.05067567567567568,0.9229690030473491
a.24.8,1,1.6133333333333333,0.23684210526315788,0.41228070175438597,0.02631578947368421,0.9339198499100694
a.46.1,1,1.6129032258064515,0.28888888888888886,0.4222222222222222,0.044444444444444446,0.9355595612472829
a.191.1,1,1.6119402985074627,0.335,0.435,0.02,0.9109264502963424
d.24.1,13,1.6110416044764972,0.21081801532532335,0.39688016796248377,0.04009175129681551,0.9071913982971664
a.2.15,2,1.6107142857142858,0.3646235842771486,0.339307128580946,0.029513657561625585,0.909154685944831
d.154.1,2,1.6091122827016244,0.21949708993405728,0.42429957844510285,0.04388323140478419,0.9101295077863816
d.325.1,5,1.609090909090909,0.2931910598764531,0.3362122671336154,0.041532775588955365,0.8949633529443458
g.32.1,3,1.6082070707070706,0.308656330749354,0.3772609819121447,0.0335594315245478,0.877702480294281
d.47.1,2,1.6074074074074074,0.18571428571428572,0.44166666666666665,0.09047619047619047,0.8897530156421666
a.113.1,2,1.6072762189267045,0.3251851851851852,0.4297643097643098,0.045791245791245785,0.876901381703745
a.28.2,1,1.6071428571428572,0.32926829268292684,0.3780487804878049,0.04878048780487805,0.9139528628285023
a.81.1,1,1.606060606060606,0.2549019607843137,0.4117647058823529,0.049019607843137254,0.9272272068970162
d.381.1,2,1.6050249687890137,0.26175919132632264,0.4677590282872748,0.06086247656313687,0.9117987382812591
a.254.1,1,1.6037735849056605,0.20754716981132076,0.48427672955974843,0.06289308176100629,0.8885671246545019
b.1.8,6,1.603332050588149,0.20013232123723582,0.34893248364405566,0.057032333073636664,0.9107515464146667
a.238.1,8,1.6022243308119755,0.3016166845957081,0.38675752141925557,0.020419769116320333,0.932078741214773
c.1.20,2,1.6007874015748031,0.2744888686960473,0.4101923368165985,0.05101847645009844,0.9514285956132706
b.103.1,3,1.6002405206564798,0.23475544922913347,0.41965709728867623,0.07210038986354776,0.9178170096898634
d.50.4,1,1.6,0.26262626262626265,0.37373737373737376,0.030303030303030304,0.9394930088577781
d.78.1,1,1.6,0.3472222222222222,0.375,0.041666666666666664,0.8846541424660933
a.299.1,1,1.6,0.24081632653061225,0.4530612244897959,0.044897959183673466,0.9503513755408061
d.350.1,1,1.6,0.2962962962962963,0.3611111111111111,0.08333333333333333,0.9229884392192289
b.34.15,1,1.6,0.27884615384615385,0.38461538461538464,0.04807692307692308,0.9268492985735681
d.58.50,1,1.6,0.2755102040816326,0.5306122448979592,0.04081632653061224,0.8574870069527863
a.73.1,8,1.599176468516473,0.190975933519376,0.4033616031407315,0.07986425611328604,0.930100507320356
d.187.1,1,1.5957446808510638,0.25,0.36363636363636365,0.07575757575757576,0.9439831971686533
